TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315970828.26376504,00000000-0000-0000-0000-000000000000,AV,143.44027610728116,2469.155847034741,MIA
315970828.26376504,00000000-0000-0000-0000-000000046399,OTHERS,159.76193502872417,2477.4531558541807,MIA
315970828.26376504,00000000-0000-0000-0000-000000046401,OTHERS,159.74030472587708,2471.8114877774765,MIA
315970828.26376504,00000000-0000-0000-0000-000000046432,OTHERS,159.7104434397763,2483.644857773949,MIA
315970828.26376504,00000000-0000-0000-0000-000000046470,OTHERS,131.41319712929084,2473.4402195608363,MIA
315970828.26376504,00000000-0000-0000-0000-000000046477,OTHERS,160.7252567186158,2445.923503488616,MIA
315970828.26376504,00000000-0000-0000-0000-000000046522,AGENT,151.34261069613711,2497.2005009445056,MIA
315970828.26376504,00000000-0000-0000-0000-000000046402,OTHERS,128.9600682075081,2466.957925310879,MIA
315970828.26376504,00000000-0000-0000-0000-000000046516,OTHERS,161.9786757314331,2405.0113668273075,MIA
315970828.26376504,00000000-0000-0000-0000-000000046507,OTHERS,161.41004748530892,2424.308746079277,MIA
315970828.26376504,00000000-0000-0000-0000-000000046495,OTHERS,161.8173029370443,2430.7160488744908,MIA
315970828.26376504,00000000-0000-0000-0000-000000046465,OTHERS,158.51040007704026,2505.2928738929745,MIA
315970828.26376504,00000000-0000-0000-0000-000000046515,OTHERS,160.30752418990141,2443.189119341128,MIA
315970828.26376504,00000000-0000-0000-0000-000000046513,OTHERS,152.67185757454166,2374.5455071158585,MIA
315970828.26376504,00000000-0000-0000-0000-000000046500,OTHERS,159.87215394209116,2466.153758042056,MIA
315970828.26376504,00000000-0000-0000-0000-000000046481,OTHERS,158.15874922675914,2512.110897357779,MIA
315970828.26376504,00000000-0000-0000-0000-000000046512,OTHERS,161.88393418509284,2412.5654501428617,MIA
315970828.26376504,00000000-0000-0000-0000-000000046474,OTHERS,158.629474208255,2497.2635373158105,MIA
315970828.26376504,00000000-0000-0000-0000-000000046506,OTHERS,152.32516156489956,2392.1232391208114,MIA
315970828.26376504,00000000-0000-0000-0000-000000046483,OTHERS,153.7056900631581,2405.404578965477,MIA
315970828.26376504,00000000-0000-0000-0000-000000046527,OTHERS,157.16711868489492,2549.010966657322,MIA
315970828.3688948,00000000-0000-0000-0000-000000000000,AV,143.63292595126725,2468.961943470134,MIA
315970828.3688948,00000000-0000-0000-0000-000000046399,OTHERS,159.74263582509536,2477.4898549624163,MIA
315970828.3688948,00000000-0000-0000-0000-000000046432,OTHERS,159.71192492610115,2483.587550199545,MIA
315970828.3688948,00000000-0000-0000-0000-000000046470,OTHERS,130.67128021222558,2473.421317112059,MIA
315970828.3688948,00000000-0000-0000-0000-000000046477,OTHERS,160.7565285151771,2445.9403631827245,MIA
315970828.3688948,00000000-0000-0000-0000-000000046522,AGENT,151.39799545498943,2496.007952747251,MIA
315970828.3688948,00000000-0000-0000-0000-000000046401,OTHERS,159.7695119450021,2471.851978073957,MIA
315970828.3688948,00000000-0000-0000-0000-000000046481,OTHERS,158.20951714379348,2511.951826917869,MIA
315970828.3688948,00000000-0000-0000-0000-000000046500,OTHERS,160.1174196448245,2465.784914844973,MIA
315970828.3688948,00000000-0000-0000-0000-000000046402,OTHERS,128.91501865772912,2466.94289191703,MIA
315970828.3688948,00000000-0000-0000-0000-000000046516,OTHERS,161.9926896085585,2404.912950564067,MIA
315970828.3688948,00000000-0000-0000-0000-000000046507,OTHERS,161.4011877851437,2424.468651151261,MIA
315970828.3688948,00000000-0000-0000-0000-000000046495,OTHERS,161.84653929137443,2430.843804055578,MIA
315970828.3688948,00000000-0000-0000-0000-000000046465,OTHERS,158.5473920024954,2505.183156828459,MIA
315970828.3688948,00000000-0000-0000-0000-000000046515,OTHERS,160.29675820564958,2443.199819943346,MIA
315970828.3688948,00000000-0000-0000-0000-000000046513,OTHERS,152.6291728675001,2374.502028824205,MIA
315970828.3688948,00000000-0000-0000-0000-000000046512,OTHERS,161.68497649001256,2412.529695108728,MIA
315970828.3688948,00000000-0000-0000-0000-000000046474,OTHERS,158.65801912228272,2497.247400424864,MIA
315970828.3688948,00000000-0000-0000-0000-000000046506,OTHERS,152.35204372445787,2391.5854744841536,MIA
315970828.3688948,00000000-0000-0000-0000-000000046483,OTHERS,153.66365460537375,2404.835224823753,MIA
315970828.3688948,00000000-0000-0000-0000-000000046527,OTHERS,157.16711868958538,2549.010966656409,MIA
315970828.466956,00000000-0000-0000-0000-000000000000,AV,143.83623065959102,2468.908052077427,MIA
315970828.466956,00000000-0000-0000-0000-000000046399,OTHERS,159.77259959419874,2477.4605734942525,MIA
315970828.466956,00000000-0000-0000-0000-000000046432,OTHERS,159.67315949947837,2483.691893575344,MIA
315970828.466956,00000000-0000-0000-0000-000000046470,OTHERS,129.78564624071444,2473.301652655282,MIA
315970828.466956,00000000-0000-0000-0000-000000046477,OTHERS,160.71379136619274,2445.867027989483,MIA
315970828.466956,00000000-0000-0000-0000-000000046522,AGENT,151.58525679072255,2494.5413937304816,MIA
315970828.466956,00000000-0000-0000-0000-000000046401,OTHERS,159.72815025813918,2471.809625390076,MIA
315970828.466956,00000000-0000-0000-0000-000000046402,OTHERS,128.87122328919642,2466.931809406744,MIA
315970828.466956,00000000-0000-0000-0000-000000046516,OTHERS,161.98830444006512,2404.899856270957,MIA
315970828.466956,00000000-0000-0000-0000-000000046507,OTHERS,161.43052653556367,2424.383377722843,MIA
315970828.466956,00000000-0000-0000-0000-000000046495,OTHERS,161.82249496585658,2431.032438708979,MIA
315970828.466956,00000000-0000-0000-0000-000000046465,OTHERS,158.55955389324112,2505.1053745555896,MIA
315970828.466956,00000000-0000-0000-0000-000000046515,OTHERS,160.35797942225543,2443.1413247419478,MIA
315970828.466956,00000000-0000-0000-0000-000000046513,OTHERS,152.48126912317468,2374.5098960325267,MIA
315970828.466956,00000000-0000-0000-0000-000000046500,OTHERS,160.11119408408868,2465.823122673029,MIA
315970828.466956,00000000-0000-0000-0000-000000046481,OTHERS,158.21980908395247,2511.980448594103,MIA
315970828.466956,00000000-0000-0000-0000-000000046512,OTHERS,162.63528835572356,2412.865353703803,MIA
315970828.466956,00000000-0000-0000-0000-000000046474,OTHERS,158.6973256723111,2497.2859464140124,MIA
315970828.466956,00000000-0000-0000-0000-000000046506,OTHERS,152.33113828758334,2391.088037480724,MIA
315970828.466956,00000000-0000-0000-0000-000000046483,OTHERS,153.49699330903087,2404.297787833749,MIA
315970828.57599217,00000000-0000-0000-0000-000000000000,AV,144.05403012238668,2468.8432179645715,MIA
315970828.57599217,00000000-0000-0000-0000-000000046399,OTHERS,159.7843183986169,2477.41111026406,MIA
315970828.57599217,00000000-0000-0000-0000-000000046432,OTHERS,159.7151415107245,2483.6675514799485,MIA
315970828.57599217,00000000-0000-0000-0000-000000046470,OTHERS,128.96228653352844,2473.2764585016753,MIA
315970828.57599217,00000000-0000-0000-0000-000000046477,OTHERS,160.75997709270789,2445.948757026755,MIA
315970828.57599217,00000000-0000-0000-0000-000000046522,AGENT,151.6363084979459,2493.3626639055697,MIA
315970828.57599217,00000000-0000-0000-0000-000000046401,OTHERS,159.72258657633887,2471.957804145843,MIA
315970828.57599217,00000000-0000-0000-0000-000000046402,OTHERS,128.9406856953558,2466.941998335192,MIA
315970828.57599217,00000000-0000-0000-0000-000000046516,OTHERS,161.89167325163902,2404.6714209531274,MIA
315970828.57599217,00000000-0000-0000-0000-000000046507,OTHERS,161.4462716106083,2424.493746405453,MIA
315970828.57599217,00000000-0000-0000-0000-000000046495,OTHERS,161.8191160919685,2430.8909052517497,MIA
315970828.57599217,00000000-0000-0000-0000-000000046465,OTHERS,158.60203921864397,2505.206351189553,MIA
315970828.57599217,00000000-0000-0000-0000-000000046515,OTHERS,160.27243694527772,2443.2526689730703,MIA
315970828.57599217,00000000-0000-0000-0000-000000046513,OTHERS,152.4812691153885,2374.509896031206,MIA
315970828.57599217,00000000-0000-0000-0000-000000046500,OTHERS,160.1355509242071,2465.813577031517,MIA
315970828.57599217,00000000-0000-0000-0000-000000046481,OTHERS,158.23970644348154,2511.9225745020167,MIA
315970828.57599217,00000000-0000-0000-0000-000000046512,OTHERS,162.22041992796483,2412.7526594525743,MIA
315970828.57599217,00000000-0000-0000-0000-000000046474,OTHERS,158.677067608895,2497.266502976669,MIA
315970828.57599217,00000000-0000-0000-0000-000000046506,OTHERS,152.2855058384213,2390.5204440759053,MIA
315970828.57599217,00000000-0000-0000-0000-000000046483,OTHERS,153.15660664210398,2403.643107943903,MIA
315970828.67736524,00000000-0000-0000-0000-000000000000,AV,144.2568063221268,2468.777879563802,MIA
315970828.67736524,00000000-0000-0000-0000-000000046399,OTHERS,159.77986011124202,2477.4097502637696,MIA
315970828.67736524,00000000-0000-0000-0000-000000046432,OTHERS,159.71408191385686,2483.647695570356,MIA
315970828.67736524,00000000-0000-0000-0000-000000046470,OTHERS,128.10645091913258,2473.220589360581,MIA
315970828.67736524,00000000-0000-0000-0000-000000046522,AGENT,151.52364777299843,2492.738190942082,MIA
315970828.67736524,00000000-0000-0000-0000-000000046401,OTHERS,159.69603852321953,2472.04841334805,MIA
315970828.67736524,00000000-0000-0000-0000-000000046402,OTHERS,128.95980625626152,2466.956415082998,MIA
315970828.67736524,00000000-0000-0000-0000-000000046516,OTHERS,161.89167324564843,2404.671420950469,MIA
315970828.67736524,00000000-0000-0000-0000-000000046507,OTHERS,161.24801721960876,2424.585548222403,MIA
315970828.67736524,00000000-0000-0000-0000-000000046495,OTHERS,161.79453927529258,2430.7822185214277,MIA
315970828.67736524,00000000-0000-0000-0000-000000046477,OTHERS,160.528198188544,2446.141270594489,MIA
315970828.67736524,00000000-0000-0000-0000-000000046465,OTHERS,158.55361710645076,2505.1487945040635,MIA
315970828.67736524,00000000-0000-0000-0000-000000046515,OTHERS,160.3484841518614,2443.130898313855,MIA
315970828.67736524,00000000-0000-0000-0000-000000046513,OTHERS,152.4355132678419,2374.4122558156555,MIA
315970828.67736524,00000000-0000-0000-0000-000000046500,OTHERS,160.19109773479232,2465.903009434239,MIA
315970828.67736524,00000000-0000-0000-0000-000000046481,OTHERS,158.31111620544434,2511.433590306481,MIA
315970828.67736524,00000000-0000-0000-0000-000000046512,OTHERS,161.976013679417,2412.723419967982,MIA
315970828.67736524,00000000-0000-0000-0000-000000046474,OTHERS,158.69182852045088,2497.2818352727104,MIA
315970828.67736524,00000000-0000-0000-0000-000000046506,OTHERS,152.2855058307463,2390.520444074391,MIA
315970828.67736524,00000000-0000-0000-0000-000000046483,OTHERS,153.19225351278783,2403.105295245954,MIA
315970828.7717032,00000000-0000-0000-0000-000000000000,AV,144.46726152137137,2468.7069084552013,MIA
315970828.7717032,00000000-0000-0000-0000-000000046399,OTHERS,159.75533131576532,2477.406209861728,MIA
315970828.7717032,00000000-0000-0000-0000-000000046432,OTHERS,159.7225458006074,2483.6874613004197,MIA
315970828.7717032,00000000-0000-0000-0000-000000046470,OTHERS,127.23113689769065,2473.181813311809,MIA
315970828.7717032,00000000-0000-0000-0000-000000046522,AGENT,151.6730837084239,2491.2802063504764,MIA
315970828.7717032,00000000-0000-0000-0000-000000046401,OTHERS,159.6785342007775,2471.912058071359,MIA
315970828.7717032,00000000-0000-0000-0000-000000046402,OTHERS,128.99129565602234,2466.9598332722835,MIA
315970828.7717032,00000000-0000-0000-0000-000000046507,OTHERS,161.56572840354931,2424.2688387308303,MIA
315970828.7717032,00000000-0000-0000-0000-000000046495,OTHERS,161.9370788026203,2430.931141533245,MIA
315970828.7717032,00000000-0000-0000-0000-000000046516,OTHERS,162.14902430168664,2404.890264767636,MIA
315970828.7717032,00000000-0000-0000-0000-000000046465,OTHERS,158.56907088141188,2504.896629279826,MIA
315970828.7717032,00000000-0000-0000-0000-000000046515,OTHERS,160.3484841501402,2443.130898311037,MIA
315970828.7717032,00000000-0000-0000-0000-000000046474,OTHERS,158.63719121823115,2497.278311741467,MIA
315970828.7717032,00000000-0000-0000-0000-000000046483,OTHERS,154.10369305692734,2402.634062752139,MIA
315970828.7717032,00000000-0000-0000-0000-000000046506,OTHERS,152.28550582307116,2390.5204440728767,MIA
315970828.7717032,00000000-0000-0000-0000-000000046513,OTHERS,152.43551325671342,2374.412255813921,MIA
315970828.7717032,00000000-0000-0000-0000-000000046500,OTHERS,160.18142740430585,2465.8920885591488,MIA
315970828.7717032,00000000-0000-0000-0000-000000046481,OTHERS,158.34587376790375,2511.119343730169,MIA
315970828.7717032,00000000-0000-0000-0000-000000046512,OTHERS,162.04996273768714,2412.640554700899,MIA
315970828.7717032,00000000-0000-0000-0000-000000046477,OTHERS,160.60274292561957,2445.993196427814,MIA
315970828.87460977,00000000-0000-0000-0000-000000000000,AV,144.68387423019732,2468.6264882069963,MIA
315970828.87460977,00000000-0000-0000-0000-000000046399,OTHERS,159.76422379976484,2477.3707786150917,MIA
315970828.87460977,00000000-0000-0000-0000-000000046432,OTHERS,159.76393958788597,2483.6114398831437,MIA
315970828.87460977,00000000-0000-0000-0000-000000046470,OTHERS,126.37127741032698,2473.0986982345776,MIA
315970828.87460977,00000000-0000-0000-0000-000000046522,AGENT,151.62712441380768,2490.487804093116,MIA
315970828.87460977,00000000-0000-0000-0000-000000046401,OTHERS,159.7016697165721,2471.840434970365,MIA
315970828.87460977,00000000-0000-0000-0000-000000046402,OTHERS,128.97813957344593,2466.9630370430978,MIA
315970828.87460977,00000000-0000-0000-0000-000000046507,OTHERS,161.34258199556282,2424.358056931022,MIA
315970828.87460977,00000000-0000-0000-0000-000000046495,OTHERS,161.85381570157713,2430.902685200564,MIA
315970828.87460977,00000000-0000-0000-0000-000000046516,OTHERS,162.13655478340496,2404.8439962220473,MIA
315970828.87460977,00000000-0000-0000-0000-000000046465,OTHERS,158.61254739896816,2504.7608532431896,MIA
315970828.87460977,00000000-0000-0000-0000-000000046515,OTHERS,160.3484841484189,2443.1308983082213,MIA
315970828.87460977,00000000-0000-0000-0000-000000046474,OTHERS,158.6683620328442,2497.217793869494,MIA
315970828.87460977,00000000-0000-0000-0000-000000046483,OTHERS,153.5998596041443,2402.145081215702,MIA
315970828.87460977,00000000-0000-0000-0000-000000046506,OTHERS,152.28550581539577,2390.520444071363,MIA
315970828.87460977,00000000-0000-0000-0000-000000046513,OTHERS,152.52572881118226,2374.388828733933,MIA
315970828.87460977,00000000-0000-0000-0000-000000046500,OTHERS,160.14108700848033,2465.8376295458843,MIA
315970828.87460977,00000000-0000-0000-0000-000000046481,OTHERS,158.36644711107928,2511.095302276059,MIA
315970828.87460977,00000000-0000-0000-0000-000000046512,OTHERS,161.94880674226093,2412.7119863205107,MIA
315970828.87460977,00000000-0000-0000-0000-000000046477,OTHERS,160.6066824735244,2445.953509272821,MIA
315970828.96825045,00000000-0000-0000-0000-000000000000,AV,144.90111316053444,2468.5455322065386,MIA
315970828.96825045,00000000-0000-0000-0000-000000046399,OTHERS,159.7714410050745,2477.421026807939,MIA
315970828.96825045,00000000-0000-0000-0000-000000046401,OTHERS,159.65530866659142,2471.9509928451284,MIA
315970828.96825045,00000000-0000-0000-0000-000000046402,OTHERS,128.9480368533963,2466.946289087781,MIA
315970828.96825045,00000000-0000-0000-0000-000000046432,OTHERS,159.76099060893713,2483.647117806989,MIA
315970828.96825045,00000000-0000-0000-0000-000000046513,OTHERS,152.5257287972655,2374.3888287318514,MIA
315970828.96825045,00000000-0000-0000-0000-000000046507,OTHERS,161.56279919993392,2424.304042282676,MIA
315970828.96825045,00000000-0000-0000-0000-000000046522,AGENT,151.71550170578868,2489.3251874277357,MIA
315970828.96825045,00000000-0000-0000-0000-000000046481,OTHERS,158.31248434285527,2511.180159548112,MIA
315970828.96825045,00000000-0000-0000-0000-000000046500,OTHERS,160.1986303625869,2465.750846123905,MIA
315970828.96825045,00000000-0000-0000-0000-000000046495,OTHERS,161.80945011469052,2430.935513304053,MIA
315970828.96825045,00000000-0000-0000-0000-000000046516,OTHERS,162.13741842702714,2405.140713716132,MIA
315970828.96825045,00000000-0000-0000-0000-000000046512,OTHERS,162.11420725690041,2412.871867033807,MIA
315970828.96825045,00000000-0000-0000-0000-000000046477,OTHERS,160.66956980553974,2445.914830934773,MIA
315970828.96825045,00000000-0000-0000-0000-000000046483,OTHERS,153.32364712687811,2401.6182362360164,MIA
315970828.96825045,00000000-0000-0000-0000-000000046474,OTHERS,158.69039164693584,2497.23529371041,MIA
315970828.96825045,00000000-0000-0000-0000-000000046532,OTHERS,156.25248929912638,2573.5572191515853,MIA
315970828.96825045,00000000-0000-0000-0000-000000046465,OTHERS,158.60416926100356,2504.761579199474,MIA
315970828.96825045,00000000-0000-0000-0000-000000046470,OTHERS,125.53417781837841,2473.0424118427786,MIA
315970829.0688693,00000000-0000-0000-0000-000000000000,AV,145.1222399145512,2468.4519765815544,MIA
315970829.0688693,00000000-0000-0000-0000-000000046399,OTHERS,159.77518962935488,2477.3826484217207,MIA
315970829.0688693,00000000-0000-0000-0000-000000046401,OTHERS,159.77047511806825,2471.7545933950364,MIA
315970829.0688693,00000000-0000-0000-0000-000000046402,OTHERS,128.99149293531198,2466.946537811481,MIA
315970829.0688693,00000000-0000-0000-0000-000000046432,OTHERS,159.76003122417984,2483.633334604233,MIA
315970829.0688693,00000000-0000-0000-0000-000000046507,OTHERS,161.53928041389432,2424.2002214559843,MIA
315970829.0688693,00000000-0000-0000-0000-000000046465,OTHERS,158.7102638809863,2504.511933081599,MIA
315970829.0688693,00000000-0000-0000-0000-000000046532,OTHERS,156.25248929912638,2573.5572191515853,MIA
315970829.0688693,00000000-0000-0000-0000-000000046522,AGENT,151.7689399584769,2488.271855487349,MIA
315970829.0688693,00000000-0000-0000-0000-000000046516,OTHERS,162.13524702774026,2404.9534670869252,MIA
315970829.0688693,00000000-0000-0000-0000-000000046495,OTHERS,161.82683215520552,2430.6263045864284,MIA
315970829.0688693,00000000-0000-0000-0000-000000046513,OTHERS,152.5257287833485,2374.388828729769,MIA
315970829.0688693,00000000-0000-0000-0000-000000046500,OTHERS,160.15977657078741,2465.79450921123,MIA
315970829.0688693,00000000-0000-0000-0000-000000046481,OTHERS,158.11082712587137,2511.208737367289,MIA
315970829.0688693,00000000-0000-0000-0000-000000046512,OTHERS,162.2069619167703,2412.469129472117,MIA
315970829.0688693,00000000-0000-0000-0000-000000046477,OTHERS,160.72742369264628,2445.997137258682,MIA
315970829.0688693,00000000-0000-0000-0000-000000046483,OTHERS,153.42976031138426,2401.100768443052,MIA
315970829.0688693,00000000-0000-0000-0000-000000046474,OTHERS,158.66386094744703,2497.402977714281,MIA
315970829.0688693,00000000-0000-0000-0000-000000046470,OTHERS,124.69606086075831,2472.972229618131,MIA
315970829.1780433,00000000-0000-0000-0000-000000000000,AV,145.36369470868246,2468.342337629907,MIA
315970829.1780433,00000000-0000-0000-0000-000000046399,OTHERS,159.78075382947046,2477.437718560505,MIA
315970829.1780433,00000000-0000-0000-0000-000000046401,OTHERS,159.77345869994326,2471.744622997345,MIA
315970829.1780433,00000000-0000-0000-0000-000000046402,OTHERS,128.97197634226205,2466.965826958554,MIA
315970829.1780433,00000000-0000-0000-0000-000000046432,OTHERS,159.78323467317645,2483.790865721463,MIA
315970829.1780433,00000000-0000-0000-0000-000000046507,OTHERS,161.60235553941828,2424.3588909560704,MIA
315970829.1780433,00000000-0000-0000-0000-000000046465,OTHERS,158.72453621560746,2504.2231837320637,MIA
315970829.1780433,00000000-0000-0000-0000-000000046532,OTHERS,156.16926318357142,2573.751487266482,MIA
315970829.1780433,00000000-0000-0000-0000-000000046522,AGENT,151.79580366666573,2487.274367155969,MIA
315970829.1780433,00000000-0000-0000-0000-000000046516,OTHERS,162.19663010980796,2404.9110802782725,MIA
315970829.1780433,00000000-0000-0000-0000-000000046533,OTHERS,157.91607021776412,2525.142255382168,MIA
315970829.1780433,00000000-0000-0000-0000-000000046495,OTHERS,161.4494280868148,2431.295641995523,MIA
315970829.1780433,00000000-0000-0000-0000-000000046513,OTHERS,152.52572876943202,2374.388828727688,MIA
315970829.1780433,00000000-0000-0000-0000-000000046500,OTHERS,160.18456652447384,2465.784721262709,MIA
315970829.1780433,00000000-0000-0000-0000-000000046481,OTHERS,157.98583260874986,2512.043132397939,MIA
315970829.1780433,00000000-0000-0000-0000-000000046512,OTHERS,162.23900603542796,2412.1777004583178,MIA
